종목명,분기,기업코드,유동자산,부채총계,청산가치
셀레믹스,2021년 1분기 보고서,01114586,26842528565,1097935146,25744593419
에코프로비엠,2021년 1분기 보고서,01160363,506602850984,140696298215,365906552769
농심,2021년 1분기 보고서,00108241,718836252362,541580669788,177255582574
금강철강,2021년 1분기 보고서,00105475,101824515493,33985700267,67838815226
아세아제지,2021년 1분기 보고서,00138729,193396030902,90725333337,102670697565
아이마켓코리아,2021년 1분기 보고서,00360142,578839660871,427509811680,151329849191
삼성전자,2021년 1분기 보고서,00126380,78618052000000,61774498000000,16843554000000
SK바이오사이언스,2021년 1분기 보고서,01319899,1458196444438,419370091432,1038826353006
애머릿지,2021년 1분기 보고서,00781202,20224561,34542717,-14318156
씨앤티85,2021년 1분기 보고서,00318662,28159423270,37438883321,-9279460051
현대리바트,2021년 1분기 보고서,00300548,374211152032,323471762414,50739389618
위메이드맥스,2021년 1분기 보고서,00643656,16928801135,3973394298,12955406837
효성첨단소재,2021년 1분기 보고서,01316254,169689779620,738712304512,-569022524892
ES큐브,2021년 1분기 보고서,00175623,13935264006,15964558402,-2029294396
대상,2021년 1분기 보고서,00121941,1193080600009,1371011781336,-177931181327
제우스,2021년 1분기 보고서,00442570,113717298319,127613198252,-13895899933
두올,2021년 1분기 보고서,00119672,128371360046,115681998801,12689361245
신흥에스이씨,2021년 1분기 보고서,00807379,77026300182,105921422981,-28895122799
이노션,2021년 1분기 보고서,00565154,526843328373,285617343546,241225984827
케이씨텍,2021년 1분기 보고서,01261893,291783786914,54719672388,237064114526
현대자동차,2021년 1분기 보고서,00164742,54741237000000,1488993000000,53252244000000
버킷스튜디오,2021년 1분기 보고서,00378220,34813421236,91379531606,-56566110370
코스맥스엔비티,2021년 1분기 보고서,00656289,85520653697,177579307539,-92058653842
한라홀딩스,2021년 1분기 보고서,00299002,464114462392,848015168590,-383900706198
AP시스템,2021년 1분기 보고서,01203808,245086543399,243290949090,1795594309
원방테크,2021년 1분기 보고서,00304076,63893854139,23841022379,40052831760
이마트,2021년 1분기 보고서,00872984,13772193518250,3513831922381,10258361595869
경동도시가스,2021년 1분기 보고서,01208885,419239257041,425838760839,-6599503798
세코닉스,2021년 1분기 보고서,00351630,149968142713,209901627697,-59933484984
시큐브,2021년 1분기 보고서,00402110,30465728145,3804705609,26661022536
인포마크,2021년 1분기 보고서,00861997,32503072022,35093083753,-2590011731
KSS해운,2021년 1분기 보고서,00160232,61335180227,954049754546,-892714574319
코아시아,2021년 1분기 보고서,00271501,56450145251,81626138735,-25175993484
NAVER,2021년 1분기 보고서,00266961,2089381151171,2960309597841,-870928446670
강원랜드,2021년 1분기 보고서,00255619,1426168025915,388539094865,1037628931050
현대엘리베이터,2021년 1분기 보고서,00164724,929231096325,975105339808,-45874243483
흥아해운,2021년 1분기 보고서,00167208,63501972127,328229782916,-264727810789
한국항공우주,2021년 1분기 보고서,00309503,3272066700576,4011785245128,-739718544552
한국타이어앤테크놀로지,2021년 1분기 보고서,00937324,2083703315596,1911866543424,171836772172
현대미포조선,2021년 1분기 보고서,00164609,1939294638000,1185670726000,753623912000
신세계,2021년 1분기 보고서,00136378,574169555296,3971223869147,-3397054313851
SK디앤디,2021년 1분기 보고서,00508344,864482604110,1003611775517,-139129171407
에이씨티,2021년 1분기 보고서,00808068,34561516929,4076569882,30484947047
바른손,2021년 1분기 보고서,00122205,23269725819,11379757170,11889968649
써니전자,2021년 1분기 보고서,00138057,47899060586,2119630642,45779429944
우리조명,2021년 1분기 보고서,00155692,10557499319,32157826999,-21600327680
원익홀딩스,2021년 1분기 보고서,00216647,90568404018,216567908003,-125999503985
솔브레인홀딩스,2021년 1분기 보고서,00247975,1008680745802,10482028000,998198717802
EG,2021년 1분기 보고서,00261054,30029685249,57419185428,-27389500179
큐로홀딩스,2021년 1분기 보고서,00296324,24350646370,9026144497,15324501873
에이치엘비파워,2021년 1분기 보고서,00317487,24241650091,15132573900,9109076191
한국전자금융,2021년 1분기 보고서,00363769,190671684987,265479114041,-74807429054
드림어스컴퍼니,2021년 1분기 보고서,00364467,148209153890,76723605612,71485548278
제넨바이오,2021년 1분기 보고서,00408956,19553080035,35771324216,-16218244181
WI,2021년 1분기 보고서,00440712,28490114585,10383626298,18106488287
코스나인,2021년 1분기 보고서,00442455,12192358205,45689701867,-33497343662
칩스앤미디어,2021년 1분기 보고서,00579971,22527116135,7201666477,15325449658
지스마트글로벌,2021년 1분기 보고서,00673976,23764360717,46655956240,-22891595523
뉴지랩파마,2021년 1분기 보고서,00820389,116926942525,65671303116,51255639409
파마리서치,2021년 1분기 보고서,00970453,119646757105,39253325974,80393431131
더네이쳐홀딩스,2021년 1분기 보고서,01214743,149025111949,93492512046,55532599903
KTH,2021년 1분기 보고서,00260958,124091484948,78742463278,45349021670
유유제약,2021년 1분기 보고서,00144818,64294223310,32269919570,32024303740
디아이티,2021년 1분기 보고서,00576798,279356075983,151589861426,127766214557
한일시멘트,2021년 1분기 보고서,01319808,498259110176,731613286759,-233354176583
롯데푸드,2021년 1분기 보고서,00120508,1231152161314,978229717017,252922444297
우리로,2021년 1분기 보고서,00296005,23058040064,32836879914,-9778839850
삼성바이오로직스,2021년 1분기 보고서,00877059,1781745354686,1363758562226,417986792460
나이스정보통신,2021년 1분기 보고서,00264945,202141658761,87028044725,115113614036
파크시스템스,2021년 1분기 보고서,00244747,75416409432,53403919750,22012489682
아이센스,2021년 1분기 보고서,00550994,147659762221,75754565930,71905196291
다산네트웍스,2021년 1분기 보고서,00268251,55719487185,59741127953,-4021640768
맘스터치,2021년 1분기 보고서,01089855,51265062092,32894188849,18370873243
대교,2021년 1분기 보고서,00108913,200568229777,226316431635,-25748201858
동국제강,2021년 1분기 보고서,00114792,1524972318881,2975713445661,-1450741126780
아리온,2021년 1분기 보고서,00441128,14683330175,36067391464,-21384061289
GV,2021년 1분기 보고서,00455112,49726824973,61886499505,-12159674532
SGA솔루션즈,2021년 1분기 보고서,00988364,12488903990,15003161112,-2514257122
한화솔루션,2021년 1분기 보고서,00162461,3583529923079,4838177253640,-1254647330561
한국조선해양,2021년 1분기 보고서,00164830,10933352812000,16144989044000,-5211636232000
신화실업,2021년 1분기 보고서,00137809,48313007262,36255475570,12057531692
대원,2021년 1분기 보고서,00111838,280235830815,160956066205,119279764610
제이씨현시스템,2021년 1분기 보고서,00223513,90548028009,39116944882,51431083127
한솔홀딩스,2021년 1분기 보고서,00171636,60787597903,21726909366,39060688537
롯데하이마트,2021년 1분기 보고서,00158307,994567752410,1430265597630,-435697845220
SM C&C,2021년 1분기 보고서,00185046,184256520318,157568504092,26688016226
한국전력공사,2021년 1분기 보고서,00159193,8875435000000,60887654000000,-52012219000000
상지카일룸,2021년 1분기 보고서,00232007,72101330923,56441786511,15659544412
AJ네트웍스,2021년 1분기 보고서,00365387,166242235197,921683882660,-755441647463
한국코퍼레이션,2021년 1분기 보고서,00302078,19602988147,41776890800,-22173902653
컨버즈,2021년 1분기 보고서,00753643,9213065051,10440277752,-1227212701
뉴파워프라즈마,2021년 1분기 보고서,00521390,65764209294,94581556948,-28817347654
에이디테크놀로지,2021년 1분기 보고서,00657002,148718532683,79519497096,69199035587
엘브이엠씨,2021년 1분기 보고서,00838500,259400272,270232386,-10832114
