,종목명,종목코드,기업코드,날짜,분기,유동자산,부채총계,청산가치,weighted_avg,주식_종가,증감
1134,코오롱인더,120110,795135,2021.06.21,2021년 1분기 보고서,1250077480338,1927928840244,-677851359906,-0.009325102889983932,67100,0.12207357859531773
1136,현우산업,092300,367455,2021.06.21,2021년 1분기 보고서,84030497302,106328235337,-22297738035,-0.009508490874250255,7070,0.608646188850967
1138,라온시큐어,042510,255433,2021.06.21,2021년 1분기 보고서,25169444800,10715025116,14454419684,-0.0029099063036539382,5690,0.44416243654822335
1140,이노메트리,302430,1258710,2021.06.21,2021년 1분기 보고서,41542898316,9390006602,32152891714,0.004260169363958943,16850,-0.10133333333333333
1142,제이티,089790,365457,2021.06.21,2021년 1분기 보고서,42582496021,27591135168,14991360853,-0.004247903582043041,8060,0.04
1144,미투온,201490,965813,2021.06.21,2021년 1분기 보고서,12281681389,35854992098,-23573310709,0.0004237271667248509,6430,-0.061313868613138686
1146,스튜디오드래곤,253450,1168684,2021.06.21,2021년 1분기 보고서,208197568558,121810343767,86387224791,5.713170285500254e-05,96300,-0.036036036036036036
1148,서연탑메탈,019770,153278,2021.06.21,2021년 1분기 보고서,78609409393,61849973816,16759435577,0.010711417209575622,10450,-0.1867704280155642
1150,까스텔바작,308100,1181807,2021.06.21,2021년 1분기 보고서,107897715815,26236168115,81661547700,-0.005623419027737489,14950,0.1198501872659176
1152,빅솔론,093190,478900,2021.06.21,2021년 1분기 보고서,101841025506,17696604699,84144420807,0.004950460440833768,5960,0.19678714859437751
1154,롯데제과,280360,1258507,2021.06.21,2021년 1분기 보고서,506595534874,1074536092298,-567940557424,0.0019324444196747092,144500,0.08646616541353383
1156,제이씨케미칼,137950,664853,2021.06.21,2021년 1분기 보고서,81196421540,133527164083,-52330742543,-0.030039640318795236,12000,0.941747572815534
1158,고려시멘트,198440,1032583,2021.06.21,2021년 1분기 보고서,36265296349,21680289132,14585007217,-0.024963185646468274,5110,0.3069053708439898
1160,슈프리마,236200,1124653,2021.06.21,2021년 1분기 보고서,77890569804,7727851589,70162718215,0.001908760868274787,27300,0.03213610586011342
1162,제노코,361390,1014718,2021.06.21,2021년 1분기 보고서,37573375849,15700635087,21872740762,0.0015596734722590402,46100,-0.16936936936936936
1164,라이트론,069540,367482,2021.06.21,2021년 1분기 보고서,39098842346,18403208938,20695633408,0.0,5420,0.0
1166,우리바이오,082850,369107,2021.06.21,2021년 1분기 보고서,56912541290,24635484907,32277056383,0.0002396343944094416,4880,0.1536643026004728
1168,해태제과식품,101530,428321,2021.06.21,2021년 1분기 보고서,141554000339,343999606917,-202445606578,0.004447555826218446,9990,0.2079806529625151
1170,비나텍,126340,563518,2021.06.21,2021년 1분기 보고서,42913093076,47867664338,-4954571262,0.0014753151667968732,42400,-0.02191464821222607
1172,오상자이엘,053980,226547,2021.06.21,2021년 1분기 보고서,35385904941,32362500373,3023404568,-0.0032663607811393765,7320,0.11755725190839694
1174,알티캐스트,085810,364254,2021.06.21,2021년 1분기 보고서,91103027754,69739090933,21363936821,0.0034252491885994486,2400,0.21518987341772153
1176,신풍제지,002870,137368,2021.06.21,2021년 1분기 보고서,53292194389,3552055152,49740139237,0.002877025070820988,3475,-0.13341645885286782
1178,대원미디어,048910,351807,2021.06.21,2021년 1분기 보고서,28210278687,25856663088,2353615599,0.004231775881489966,34050,0.5337837837837838
1180,쇼박스,086980,303794,2021.06.21,2021년 1분기 보고서,45508666178,66519636032,-21010969854,0.0031607290581797533,4670,-0.04205128205128205
1182,디와이파워,210540,1059605,2021.06.21,2021년 1분기 보고서,108585201867,51409263077,57175938790,0.0036376714488615,16500,-0.1246684350132626
1184,나이벡,138610,767628,2021.06.21,2021년 1분기 보고서,32009951500,21550415498,10459536002,-0.0030554947159804353,33650,-0.06397774687065369
1186,이스트소프트,047560,273420,2021.06.21,2021년 1분기 보고서,21660304281,47758580908,-26098276627,-0.022089157832096907,12600,0.20574162679425836
1188,DMS,068790,361594,2021.06.21,2021년 1분기 보고서,207681511133,156676650736,51004860397,0.0014299093340591955,7740,-0.08726415094339622
1190,아바텍,149950,442048,2021.06.21,2021년 1분기 보고서,43200817360,11494648377,31706168983,-0.00028681954948729947,17800,0.047058823529411764
1192,사조동아원,008040,137252,2021.06.21,2021년 1분기 보고서,165527373166,252144078402,-86616705236,-0.0009216889645811817,1435,0.06691449814126393
1194,제일약품,271980,1236897,2021.06.21,2021년 1분기 보고서,282047723719,243242997459,38804726260,0.0003861452396591895,42450,0.06390977443609022
1196,현대건설기계,267270,1205842,2021.06.21,2021년 1분기 보고서,1174731083000,1146044267000,28686816000,-0.005269273329597448,55800,0.03717472118959108
1198,하림,136480,857727,2021.06.21,2021년 1분기 보고서,241926364806,452972602452,-211046237646,0.005376759341228257,3370,0.12520868113522537
1200,라이프시맨틱스,347700,1336762,2021.06.21,2021년 1분기 보고서,16929070686,6814258321,10114812365,-0.003932784585882302,11750,-0.16370106761565836
1202,보해양조,000890,123541,2021.06.21,2021년 1분기 보고서,49999079855,65874831857,-15875752002,-0.010393462556804687,1265,0.11946902654867257
1204,에스엔유,080000,455981,2021.06.21,2021년 1분기 보고서,102593587578,38794024734,63799562844,-0.003211196197815772,4370,0.045454545454545456
1206,후성,093370,595191,2021.06.21,2021년 1분기 보고서,103618243485,178871630819,-75253387334,-0.0030672584506841096,10450,-0.004761904761904762
1208,에이플러스에셋,244920,684802,2021.06.21,2021년 1분기 보고서,74479993526,71335486098,3144507428,0.017986699539128022,7590,-0.12758620689655173
1210,게임빌,063080,535746,2021.06.21,2021년 1분기 보고서,199114214451,3297596000,195816618451,0.0019184166735289384,39800,-0.19023397761953204
1212,에스디시스템,121890,604815,2021.06.21,2021년 1분기 보고서,5223769857,3352972165,1870797692,0.0,739,0.0
1214,우리이앤엘,153490,815095,2021.06.21,2021년 1분기 보고서,97181661511,62291738389,34889923122,-0.008611810823739905,1830,0.37593984962406013
1216,듀오백,073190,407771,2021.06.21,2021년 1분기 보고서,15049088001,5974543974,9074544027,0.0014241875561786402,4085,0.007398273736128237
1218,대한약품,023910,113128,2021.06.21,2021년 1분기 보고서,125781343466,71775832583,54005510883,-0.0008926495107768407,35250,-0.03159340659340659
1220,효성중공업,298040,1316245,2021.06.21,2021년 1분기 보고서,1932475833558,46622740000,1885853093558,0.0035303014372277106,73800,-0.058673469387755105
1222,SIMPAC,009160,138260,2021.06.21,2021년 1분기 보고서,327804217099,288847767574,38956449525,-0.010803030959051161,4590,0.4166666666666667
1224,경농,002100,101433,2021.06.21,2021년 1분기 보고서,151607991811,10845875000,140762116811,-0.007633434469986831,17200,0.2647058823529412
1226,남선알미늄,008350,107224,2021.06.21,2021년 1분기 보고서,127821009733,109008662671,18812347062,-0.0003887553610124378,3700,-0.058524173027989825
1228,농우바이오,054050,176835,2021.06.21,2021년 1분기 보고서,131192625704,48351925774,82840699930,-0.004211616620336159,14000,0.11553784860557768
1230,KR모터스,000040,112378,2021.06.21,2021년 1분기 보고서,82379790388,48068684000,34311106388,0.005209179485214996,1230,-0.06463878326996197
1232,태웅,044490,186799,2021.06.21,2021년 1분기 보고서,364491534662,348888729954,15602804708,6.040567177465042e-05,12500,0.0
1234,아이에스동서,010780,115977,2021.06.21,2021년 1분기 보고서,2228261629426,2194201677776,34059951650,0.004801118537856069,57300,0.010582010582010581
1236,두산,000150,117212,2021.06.21,2021년 1분기 보고서,1624859841224,2564823251633,-939963410409,-0.0030847307685414357,89600,0.7937937937937938
1238,SGC에너지,005090,125150,2021.06.21,2021년 1분기 보고서,161961073828,1083897283636,-921936209808,-0.00016254231200638086,51600,0.30303030303030304
1240,케이엘넷,039420,246620,2021.06.21,2021년 1분기 보고서,19586781541,10249009378,9337772163,-0.018589721886431047,4555,0.27412587412587414
1242,삼영전자공업,005680,127200,2021.06.21,2021년 1분기 보고서,300976853757,28686928966,272289924791,0.0015246920747067265,12900,0.17272727272727273
1244,씨씨에스,066790,249441,2021.06.21,2021년 1분기 보고서,13753965388,6638808764,7115156624,0.003299027649764702,959,0.13356973995271867
1246,SH에너지화학,002360,136457,2021.06.21,2021년 1분기 보고서,66757935606,27013165083,39744770523,0.001077215307875823,1220,0.2978723404255319
1248,CJ ENM,035760,265324,2021.06.21,2021년 1분기 보고서,989466574287,1642708301088,-653241726801,-0.008541387938099984,174300,0.22487702037947996
1250,SK가스,018670,144164,2021.06.21,2021년 1분기 보고서,1982420878114,2751222063684,-768801185570,0.004091124241286227,117500,0.10328638497652583
1252,한솔로지스틱스,009180,140946,2021.06.21,2021년 1분기 보고서,78120002516,111654413877,-33534411361,-0.015463160055188876,5500,0.6105417276720352
1254,AP위성,211270,874803,2021.06.21,2021년 1분기 보고서,102024588861,33201009933,68823578928,-0.003662743710959565,16350,0.041401273885350316
1256,서호전기,065710,220622,2021.06.21,2021년 1분기 보고서,47586579197,34225170896,13361408301,-0.016990491112438503,23400,0.09601873536299765
1258,싸이맥스,160980,659161,2021.06.21,2021년 1분기 보고서,126128800568,68893020103,57235780465,-0.0027876993225101963,20800,-0.02576112412177986
1260,펩트론,087010,415868,2021.06.21,2021년 1분기 보고서,67573584114,40592266386,26981317728,-0.00360924283664244,12900,-0.27323943661971833
1262,세우글로벌,013000,134176,2021.06.21,2021년 1분기 보고서,39349135209,1732980123,37616155086,7.331378299119707e-05,2470,0.0
1264,삼양통상,002170,127042,2021.06.21,2021년 1분기 보고서,327015130705,50975534305,276039596400,0.0032510995376170727,76800,0.09714285714285714
1266,아이엘사이언스,307180,1326279,2021.06.21,2021년 1분기 보고서,15517756271,32476794689,-16959038418,-0.012968005827393008,3880,0.19568567026194145
1268,하나머스트7호스팩,372290,1513404,2021.06.21,2021년 1분기 보고서,8421928579000,746025844000,7675902735000,-0.056296516361484604,3890,0.8792270531400966
1270,모베이스,101330,498001,2021.06.21,2021년 1분기 보고서,67237899024,42025934384,25211964640,0.00236604543150804,5230,-0.0677361853832442
1272,우리산업,215360,1077577,2021.06.21,2021년 1분기 보고서,85809519630,4566081500,81243438130,-0.00035726326379082086,25350,-0.001968503937007874
1274,인터플렉스,051370,369170,2021.06.21,2021년 1분기 보고서,129261119670,159735850552,-30474730882,-0.006210019194547849,12500,0.041666666666666664
1276,서린바이오,038070,373447,2021.06.21,2021년 1분기 보고서,40012389439,16053540928,23958848511,-0.022979784666973407,21900,0.7950819672131147
1278,뉴프렉스,085670,493510,2021.06.21,2021년 1분기 보고서,52229579693,68453137721,-16223558028,-0.0073311434426567325,2025,0.10655737704918032
1280,예스티,122640,530556,2021.06.21,2021년 1분기 보고서,34811861051,62691287277,-27879426226,0.011779126637589971,12950,-0.10689655172413794
1282,앤씨앤,092600,537337,2021.06.21,2021년 1분기 보고서,52973332185,50684819078,2288513107,0.006799182365204145,4735,0.0193756727664155
1284,제넥신,095700,545929,2021.06.21,2021년 1분기 보고서,45435503377,57716595085,-12281091708,0.001501013247511931,86100,-0.09842931937172775
1286,갤럭시아머니트리,094480,587457,2021.06.21,2021년 1분기 보고서,201566805523,156386430341,45180375182,-0.0004940498374774523,6770,-0.18629807692307693
1288,디바이스이엔지,187870,624509,2021.06.21,2021년 1분기 보고서,132224672982,53815709183,78408963799,-0.005579419999301618,38400,0.01453104359313078
1290,씨유메디칼,115480,681249,2021.06.21,2021년 1분기 보고서,38672517635,30350178157,8322339478,-0.005011279975443905,1720,-0.07027027027027027
1292,야스,255440,875307,2021.06.21,2021년 1분기 보고서,91431122642,33903923406,57527199236,-0.023007983267581526,19600,0.4961832061068702
1294,드림시큐리티,203650,1038693,2021.06.21,2021년 1분기 보고서,12265384897,17146896865,-4881511968,0.005880204078310355,5280,0.22790697674418606
1296,디딤,217620,1068658,2021.06.21,2021년 1분기 보고서,17421011866,73731383991,-56310372125,-0.01651077928841416,2260,0.06103286384976526
1298,유에스티,263770,1196313,2021.06.21,2021년 1분기 보고서,41880579230,11973322057,29907257173,-0.0018210229266048955,6650,0.07605177993527508
1300,이상네트웍스,080010,454399,2021.06.21,2021년 1분기 보고서,29567438956,27101306188,2466132768,0.009836961924004699,8030,0.05380577427821522
1302,유티아이,179900,961774,2021.06.21,2021년 1분기 보고서,54382855316,23103750229,31279105087,0.002469549560000353,15550,-0.24146341463414633
1304,모비스,250060,1165155,2021.06.21,2021년 1분기 보고서,6433310285,6571237085,-137926800,0.0008816223179619619,2975,0.043859649122807015
1306,오리온홀딩스,001800,117577,2021.06.21,2021년 1분기 보고서,15779045017,78252117141,-62473072124,0.0055458645179706865,17000,0.19298245614035087
1308,CS,065770,303703,2021.06.21,2021년 1분기 보고서,20483255438,4762905025,15720350413,-0.012406022879548912,6470,1.3613138686131387
1310,삼진엘앤디,054090,239514,2021.06.21,2021년 1분기 보고서,67017552976,53269125633,13748427343,-0.0009424079295718207,3770,-0.007894736842105263
1312,더존비즈온,012510,172291,2021.06.21,2021년 1분기 보고서,126844080085,416303003910,-289458923825,-0.002351259490921862,84500,-0.1395112016293279
1314,유니온커뮤니티,203450,408266,2021.06.21,2021년 1분기 보고서,40961763323,23658312297,17303451026,-0.01179239453570905,5400,0.125
1316,에스에프에이,056190,358271,2021.06.21,2021년 1분기 보고서,690603234089,252711551446,437891682643,0.004021475403494536,40850,0.007398273736128237
1318,에스퓨얼셀,288620,1257872,2021.06.21,2021년 1분기 보고서,113166358729,8409146684,104757212045,-0.0024004279442618624,33300,-0.013333333333333334
1320,솔브레인,357780,1489648,2021.06.21,2021년 1분기 보고서,326799478284,3889283000,322910195284,0.0001542637578449484,327100,0.12909906800138074
1322,베뉴지,019010,267906,2021.06.21,2021년 1분기 보고서,112476887494,164080118990,-51603231496,0.004572460492646505,2505,0.3012987012987013
1324,조비,001550,148948,2021.06.21,2021년 1분기 보고서,56345684461,54013256163,2332428298,-0.015631028774772546,26600,0.25471698113207547
1326,두산중공업,034020,159616,2021.06.21,2021년 1분기 보고서,3547637737353,8199365903945,-4651728166592,-0.01858865956947505,25800,0.9846153846153847
1328,광진윈텍,090150,365624,2021.06.21,2021년 1분기 보고서,41360442594,53203713770,-11843271176,0.009535014815148759,4735,0.10372960372960373
1330,미래테크놀로지,213090,1015726,2021.06.21,2021년 1분기 보고서,22090006468,1995035889,20094970579,-0.009745215944329595,13050,0.5407319952774499
